elegancik,goguś,paniczyk,frant,wytworniś,elegant,gładysz,piękniś,galant,modniś,dandys,strojniś,fircyk,,,,,,,,,,,,,,,,,,,,,,,
elegancja,dystynkcja,klasa,szyk,wytworność,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elegancki,wyszukany,pierwszorzędny,wytworny,dworski,kulturalny,markowy,zdobny,uprzejmy,szykowny,luksusowy,dżentelmeński,gustowny,w dobrym guście,wykwintny,świetny,wysokiej klasy,stylowy,,,,,,,,,,,,,,,,,,
elegancki,dystyngowany,dżentelmeński,dworski,gustowny,kulturalny,nobliwy,obyty,szarmancki,szlachetny,szykowny,uprzejmy,wyrobiony towarzysko,wytworny,przystojny,schludny,,,,,,,,,,,,,,,,,,,,
elegancki,luksusowy,markowy,pierwszorzędny,stylowy,świetny,wykwintny,wysokiej klasy,wyszukany,wytworny,gustowny,w dobrym guście,zdobny,szykowny,piękny,ładny,zadbać,wystawny,,,,,,,,,,,,,,,,,,
elegancki,jasny,prosty,sprytny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elegancko,ze smakiem,wykwintnie,galowo,szykownie,wytwornie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elegancko,ze smakiem,kulturalnie,grzecznie,galowo,szykownie,wytwornie,uprzejmie,modnie,,,,,,,,,,,,,,,,,,,,,,,,,,,
elegant,goguś,paniczyk,frant,elegancik,wytworniś,gładysz,piękniś,galant,modniś,dandys,strojniś,fircyk,,,,,,,,,,,,,,,,,,,,,,,
elegijny,smutny,melancholijny,żałobny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elekcja,wybór,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elekcyjny,wyłaniany w drodze wyborów,obieralny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elektor,głosować,wyborca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elektroniczny,elektronowy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elektrotechnik,elektryk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elektrownia,zakład energetyczny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elektrowóz,lokomotywa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elektryczność,energia elektryczna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elektryk,elektrotechnik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
element,faktor,szczegół,część,segment,ingrediencja,część składowa,cząstka,fragment,składnik,detal,czynnik,moduł,podzespół,komponent,właściwość,,,,,,,,,,,,,,,,,,,,
element,degenerat,patologia,margines społeczny,męty,półświatek,żulia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elementarny,podstawowy,rudymentarny,zasadniczy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elew,kadet,sztubak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elewacja,lico,fasada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elewator,silos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eligiuszostwo,Eligiusz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eligiusz,Eligiuszostwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eliksir,syrop,ulepek,mikstura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eliminacja,kasacja,kasata,likwidacja,skasować,skreślenie,usunięcie,wyrugować,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eliminować,usuwać,likwidować,wykluczać,wyrzucać,wymazywać,niszczyć,demontować,kasować,wycierać,rozbierać,,,,,,,,,,,,,,,,,,,,,,,,,
elita,arystokracja,kasta,intelektualista,inteligencja,notabl,czołówka,socjeta,śmietanka,towarzystwo,wierchuszka,wyższe sfery,,,,,,,,,,,,,,,,,,,,,,,,
elitarny,uprzywilejowany,ekskluzywny,luksusowy,wyrafinowany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elitarny,doborowy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elizeuszostwo,Elizeusz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elizeusz,Elizeuszostwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eloksalować,anodować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elokwencja,wymowa,sztuka wymowy,gadulstwo,retoryka,sztuka mówienia,dar słowa,oratorstwo,krasomówstwo,wielomówność,,,,,,,,,,,,,,,,,,,,,,,,,,
elokwentnie,płynnie,za pomocą wielu słów,gładkimi słówkami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elokwentny,wymowny,złotousty,mowny,asertywny,rozmowny,gadatliwy,wielomówny,rozgadany,,,,,,,,,,,,,,,,,,,,,,,,,,,
elukubracja,elaborat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ełk,stolica Mazur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
emablować,hołubić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e-mail,mail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e-mail,poczta elektroniczna,mejl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e-mail,skrzynka pocztowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e-mail,mail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e-mail,list elektroniczny,mejl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e-mail,poczta,wiadomość,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e-mail,mail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e-mail,mejl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e-mailować,mailować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e-mailować,mejlować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e-mailowy,mailowo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e-mailowy,mejlowo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e-mailowy,mailowy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e-mailowy,mejlowy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
emalia,szkliwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
emanacja,promieniowanie,uzewnętrzniać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
emancypacja,równouprawnienie,usamodzielnianie się,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
emancypować,uwalniać,oswobadzać,wyzwalać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
embrion,zarodek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groźny,alarmujący,krytyczny,mroczny,nienawistny,niepokojący,srogi,stanowiący zagrożenie,straszny,surowy,szkodliwy,zagrażać,zatrważający,złowieszczy,złowrogi,budzący respekt,gniewny,,,,,,,,,,,,,,,,,,,
grób,mogiła,grobowiec,kopiec,mauzoleum,nagrobek,pomnik,kurhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gród,zamek,metropolia,forteca,cytadela,ośrodek miejski,gniazdo,twierdza,warownia,aglomeracja,grodzisko,miasto,bastion,kasztel,,,,,,,,,,,,,,,,,,,,,,
gruba,szafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grubas,szczupły inaczej,przy kości,beka,tłuścioch,słoń,baryła,spaślak,otyły,osoba puszysta,,,,,,,,,,,,,,,,,,,,,,,,,,
gruba ryba,ważna persona,wysoko postawiony,figura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grubianin,cham,prostak,nieokrzesaniec,impertynent,arogant,barbarzyńca,buc,burak,chamidło,jaskiniowiec,brutal,ordynus,prymityw,troglodyta,zuchwalec,,,,,,,,,,,,,,,,,,,,
grubiański,frywolny,pantagrueliczny,cierpki,obcesowy,nonszalancki,szorstki,wulgarny,ordynarny,dosadny,figlarny,bezceremonialny,gruboskórny,niewyparzony,soczysty,chropowaty,prostacki,sprośny,niegrzeczny,krzepki,pieprzny,przykry,opryskliwy,bez ogłady,brutalny,nieoględny,chamski,srogi,pikantny,rubaszny,,,,,,
grubiańskość,obcesowość,niestosowność,grubiaństwo,rubaszność,nieoględność,dezynwoltura,szorstkość,bezceremonialność,nonszalancja,,,,,,,,,,,,,,,,,,,,,,,,,,
grubiaństwo,butność,buta,nadętość,obcesowość,grubiańskość,niestosowność,chamstwo,prostactwo,pyszałkowatość,czelność,arogancja,rubaszność,zuchwalstwo,nieoględność,impertynencja,dezynwoltura,hucpa,szorstkość,bezceremonialność,tupet,nonszalancja,prymitywizm,,,,,,,,,,,,,
grubieć,puchnąć,rozszerzać się,zagęszczać się,gęstnieć,stawać się grubszym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grubieć,tyć,stawać się grubszym,paść się,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gruboskórny,cierpki,obcesowy,szorstki,wulgarny,ordynarny,niewyparzony,grubiański,prostacki,sprośny,niegrzeczny,opryskliwy,bez ogłady,brutalny,chamski,,,,,,,,,,,,,,,,,,,,,
grubość,częstość,gęstość,zwartość,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gruby,gigantyczny,napęczniały,opasły,pękaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gruby,okrąglutki,okrągły,przy kości,pulchny,puszysty,słusznej budowy,tęgi,zażywny,,,,,,,,,,,,,,,,,,,,,,,,,,,
gruby,korpulentny,nalany,opasły,otyły,spasiony,tłusty,zapaść,z nadwagą,rubensowski,,,,,,,,,,,,,,,,,,,,,,,,,,
gruby,niski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gruby,dosadny,ordynarny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gruby,gęsty,ciepły,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gruby jak beka,gruby jak wieprz,tłusty jak wieprz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gruchnąć,zasunąć,przypieprzyć,razić,przyłożyć,rąbnąć,buchnąć,bachnąć,puknąć,chlasnąć,przyfasolić,zadać cios,łupnąć,zdzielić,walnąć,uderzyć,przydzwonić,,,,,,,,,,,,,,,,,,,
gruchnąć,roznieść się,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gruchot,klekot,grat,klamot,śmieć,rzęch,kupa złomu,rupieć,złom,trup,,,,,,,,,,,,,,,,,,,,,,,,,,
gruchotać,roztrzaskiwać,niszczyć,łamać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gruda,bryła,skiba,bryłka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grudka,skrzep,pryszcz,zaskórnik,syf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grudkowaty,zakrzepły,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grula,kartofel,pyra,ziemniak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grunt,gleba,ziemia,podłoże,powierzchnia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grunt,baza,płaszczyzna,podłoże,podwaliny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grunt,ważny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grunt,istotny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grunt,gleba,obszar,płaszczyzna,pole,rola,ziemia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grunt,podkład,spodnia warstwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gruntować,uziemiać,bazować,opierać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gruntowny,całkowity,dogłębny,dokładny,drobiazgowy,głęboki,kompletny,wnikliwy,zupełny,,,,,,,,,,,,,,,,,,,,,,,,,,,
grupa,gromada,skupisko,kolonia,komplet,zbiór,zestaw,zgrupowanie,związek,zespół,klaster,wiązka,,,,,,,,,,,,,,,,,,,,,,,,
grupa,rodzina,federacja,paczka,grono,team,paradygmat,gromada,sojusz,ciało,przymierze,gromadka,klika,kapela,szajka,koło,stowarzyszenie,orkiestra,ruch,partia,towarzystwo,ekipa,społeczność,sitwa,wspólnota,nurt,zespół,szkoła,ansambl,kartel,bractwo,banda,gildia,prąd,,
grupa,zespół,kategoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grupa,lista mailingowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grupa docelowa,odbiorca,zakładani nabywcy,adresat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grupenseks,orgia,seks grupowy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grupować,dzielić,łączyć,rozdzielać,zbierać,segregować,porządkować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grupować się,spotykać się,zwiększać się,rosnąć w siłę,łączyć się,koncentrować się,zbierać się,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grupowiec,sylabowiec,skrótowiec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grupowy,kolegialny,zbiorowy,zespołowy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gruzłowaty,poszarpany,pobruździć,wyboisty,sękaty,szorstki,drapać,chropowaty,chropawy,porowaty,nierówny,węźlasty,,,,,,,,,,,,,,,,,,,,,,,,
gruzowisko,rumowisko,ruina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gruzy,rumowisko,ruiny,gruzowisko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gruźliczy,tuberkuliczny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gryf,podstrunnica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gryf,sztanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grymas,skrzywienie,wyraz twarzy,mina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grymasić,mieć kaprysy,mieć zachcianki,mieć humorki,beczeć,jęczeć,marudzić,narzekać,wybrzydzać,,,,,,,,,,,,,,,,,,,,,,,,,,,
grymasy,wyskok,grymasić,humorki,zachcianka,kaprys,fanaberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grymaśny,marudny,zrzędny,gderliwy,zgryźliwy,kapryśny,niezadowolony,pokrętny,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grynszpan,patyna,nalot,śniedź,naleciałość,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grypser,grypsować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grypsera,grypserka,gwara więzienna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grypserka,grypsera,gwara więzienna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gryz,chaps,kęs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gryzący,cierpki,kąśliwy,ostry,zjadliwy,zgryźliwy,cięty,sarkastyczny,złośliwy,ironiczny,,,,,,,,,,,,,,,,,,,,,,,,,,
gryzący,żrący,szczypać,ostry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gryzipiórek,żurnalista,dziennikarzyna,skryba,dziennikarz,pismak,pisarczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gryzmolić,bazgrać,pisać jak kura pazurem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gryzmoły,bazgranina,bazgroły,bohomaz,esy-floresy,babol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gryźć,nadgryzać,obgryzać,rozrywać,wbijać zęby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gryźć,dręczyć,szczypać,podrażniać,wywoływać swędzenie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gryźć,kąsać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gryźć się,smucić się,troskać się,niepokoić się,trapić się,zadręczać się,martwić się,kłopotać się,przejmować się,zamartwiać się,rozmyślać,,,,,,,,,,,,,,,,,,,,,,,,,
gryźć się,nie współgrać,nie pasować,stać w sprzeczności,kłócić się,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gryźć się,sprzeczać się,iść na udry,kłócić się,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gryźć ziemię,przenieść się w zaświaty,wąchać kwiatki od spodu,pożegnać się z życiem,przenieść się do Krainy Wiecznych Łowów,przekręcić się,kopnąć w kalendarz,iść do piachu,wyciągnąć nogi,wyzionąć ducha,,,,,,,,,,,,,,,,,,,,,,,,,,
grzać,ogrzewać,nagrzewać,rozgrzewać,opalać,ocieplać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grzać się,ociekać potem,nagrzewać się,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grzałka,ogrzewacz,grzejnik,piecyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grzanka,tost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grządka,zagonek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grząski,podmokły,bagienny,mokry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grzbiet,wierch,brzeg,pik,daszek,wierzchołek,szpic,kalenica,dach,grań,szczyt,plecy,,,,,,,,,,,,,,,,,,,,,,,,
grzebać,buszować,szperać,niuchać,myszkować,węszyć,surfować,plądrować,przeszukiwać,gmerać,przekopywać,,,,,,,,,,,,,,,,,,,,,,,,,
grzebać się,ociągać się,guzdrać się,wybierać się jak sójka za morze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grzebała,guzdrała,lelum polelum,maruder,ślamazara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grzebień,szczotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grzech,wina,występek,zły uczynek,przewinienie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grzechot,łoskot,brzęk,jazgot,hałas,szczęk,stukot,tumult,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grzechotać,stukotać,trzeszczeć,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grzecznie,uprzejmie,układnie,spokojnie,posłusznie,miło,przyzwoicie,skromnie,taktownie,,,,,,,,,,,,,,,,,,,,,,,,,,,
grzecznościowy,pochlebny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grzeczność,pomoc,formy towarzyskie,dobre wychowanie,przysługa,ogłada,etykieta,savoir-vivre,uprzejmość,konwenans,kindersztuba,dobre obyczaje,,,,,,,,,,,,,,,,,,,,,,,,
grzeczny,uprzejmy,układny,spokojny,posłuszny,dobrze wychowany,dobry,miły,przyzwoity,skromny,taktowny,zachowujący się dobrze,,,,,,,,,,,,,,,,,,,,,,,,
grzejnik,ogrzewacz,grzałka,kaloryfer,piecyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grzeszek,słabostka,potknięcie,nadużycie,sprawka,przewinienie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grzeszyć,łamać przykazania,źle czynić,postępować źle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grzewczy,ogrzewać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grzęda,żerdź,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grzęzawisko,błoto,mokradło,trzęsawisko,bachorze,bagnisko,moczar,bagno,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grzęznąć,grząźć,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grzęznąć,wbijać się,utykać,wciskać się,więznąć,pogrążać się,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bzowy,fiołkowy,purpurowy,fioletowy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bzykać,posuwać,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bzykać,rypać,ciupciać,zapładniać,rżnąć,pieprzyć,zapylać,chędożyć,ruchać,zapinać,,,,,,,,,,,,,,,,,,,,,,,,,,
bzykać się,spółkować,współżyć,ruchać się,kochać się,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bzykanko,bzykać,ruchać,seks,stosunek seksualny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c,deses,do,his,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caca,cacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cackać się,ceregielić się,certolić się,pieścić się,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cackać się,patyczkować się,marudzić,obchodzić się jak z jajkiem,grzebać się,guzdrać się,zawracać sobie głowę,wybierać się jak sójka za morze,babrać się,robić ceregiele,ociągać się,bawić się,,,,,,,,,,,,,,,,,,,,,,,,
cacko,perła,zabawka,błyskotka,drobiazg,majstersztyk,dzieło sztuki,bibelot,świecidełko,arcydzieło,skarb,,,,,,,,,,,,,,,,,,,,,,,,,
cacy,prześliczny,przepiękny,ładny,piękny,śliczny,cudowny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
callanetics,kalanetyka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call boy,call-boy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call boy,pan do towarzystwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call girl,call-girl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call girl,pani do towarzystwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
całkiem,totalnie,w każdym calu,wręcz,całkowicie,absolutnie,w całości,do szczętu,w pełni,wprost,zgoła,do głębi,dogłębnie,pod każdym względem,zupełnie,w zupełności,na wskroś,,,,,,,,,,,,,,,,,,,
całkiem,dosyć,dość,stosunkowo,wcale,nader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
całkowicie,w pełni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
całkowicie,kategorycznie,bez cienia wątpliwości,dokumentnie,wnikliwie,od początku do końca,definitywnie,na wskroś,zupełnie,ostatecznie,w każdym calu,pod każdym względem,totalnie,w całości,na cacy,kompletnie,do głębi,na skroś,,,,,,,,,,,,,,,,,,
całkowity,absolutny,bezwzględny,całościowy,cały,dogłębny,dokładny,dokumentny,drobiazgowy,generalny,globalny,głęboki,gruntowny,integralny,istotny,kompletny,krańcowy,łączny,niepodzielny,ogólny,ostateczny,pełny,powszechny,skończony,skumulować,szczegółowy,totalny,wszechogarniający,wszelki,zupełny,,,,,,
cało,bez uszczerbku,w dobrym stanie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
całodniowy,jednodniowy,całodzienny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
całodobowy,dwudziestoczterogodzinny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
całodzienny,jednodniowy,całodniowy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
całokształt,całość,ogół,suma,wszystko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
całościowo,w całości,wszechstronnie,wielostronnie,kompleksowo,ogólnie,szeroko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
całościowy,całkowity,generalny,globalny,integralny,kompleksowy,łączny,niepodzielny,ogólny,plenarny,podsumowywać,powszechny,przekrojowy,publiczny,skumulować,syntetyczny,systemowy,uniwersalny,uogólniać,wszechstronny,zbiorczy,zbiorowy,holistyczny,,,,,,,,,,,,,
całość,kompleks,komplet,zespół,zbiór,konglomerat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
całość,kwota,wszyscy,ogół,saldo,całokształt,komplet,pełnia,wszystko,pula,suma,,,,,,,,,,,,,,,,,,,,,,,,,
całość,integralność,jedność,spoistość,spójność,jednorodność,monolit,łączność,kompleksowość,koherencja,zwartość,,,,,,,,,,,,,,,,,,,,,,,,,
całować,składać pocałunki,obcałowywać,cmokać,wycałowywać,lizać się,miziać się,dawać pocałunki,obsypywać pocałunkami,dawać buziaka,obcmokiwać,,,,,,,,,,,,,,,,,,,,,,,,,
całun,kir,czarna wstążka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
całus,buzia,cmok,całunek,buziak,pocałunek,ślimak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cały,pełny,zupełny,kompletny,skompletować,wszystek,obejmujący wszystko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cały,jedyny,wyłączny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cały,duży,znaczny,wielki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cały,nietknięty,nienaruszony,nieuszkodzony,cały i zdrowy,zdrowy,niezniszczony,w dobrym stanie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cały,typowy,charakterystyczny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cały w skowronkach,uradować,uszczęśliwiony,rozradowany,rozpromienić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cały w skowronkach,podekscytować,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cannabis,marycha,trawa,zielsko,baka,marihuana,gandzia,maryśka,jarać,konopie indyjskie,zielone,zioło,trawka,,,,,,,,,,,,,,,,,,,,,,,
canoe,kanoe,kanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canoe,kanadyjka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canoe,kanoe,kanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canoe,kajak,łódka,łódź,piroga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cap,kozioł,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capi,kozi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capić,śmierdzieć,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capić,walić,cuchnąć,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capina,skublica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capnąć,zatrzymać,chapnąć,ucapić,dosięgnąć,schwycić,złapać,dopaść,pochwycić,ująć,,,,,,,,,,,,,,,,,,,,,,,,,,
capnąć,zatrzymać,aresztować,dosięgnąć,złapać,zapuszkować,osadzić w więzieniu,schwytać,przyskrzynić,dorwać,dopaść,posadzić za kratki,pochwycić,ująć,,,,,,,,,,,,,,,,,,,,,,
capnąć,zgarnąć,podiwanić,zakosić,zwinąć,buchnąć,gwizdnąć,zwędzić,oskubać,obrobić,podwędzić,podpieprzyć,,,,,,,,,,,,,,,,,,,,,,,,
cappuccino,espresso,latte,latte macchiato,mokka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caps Lock,caps lock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caps Lock,Print Screen,Scroll Lock,Page Down,Page Up,Num Lock,Alt,Backspace,Control,Delete,End,Escape,Home,Insert,Shift,Tab,Enter,,,,,,,,,,,,,,,,,,,
car,imperator,władca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cargo,fracht,ładunek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
